"id","request_for_specialist_id","candidate_id","status","next_step_id","due_date","is_main","start_date","deadline_sla_date","result_date","result_comment","rate","is_active","is_staffing","staffing_file_id","is_favorite","interview_date","resume_request_id","assigned_date","status_reason_id","cancel_reject_initiator_id"
5240,3519,2531,CANCEL,,,0,,,"2022-08-09 00:00:00","Чилингарян стартует на Space, снимаем кандидата с деманда.",,1,1,,0,,,,4,
5241,3519,7696,ASSIGNED,,,1,,,"2022-08-10 06:40:33",,,1,1,,0,,,,,
5242,3556,2531,ASSIGNED,,,1,,,"2022-08-22 06:06:38",,,1,1,,1,,,,,
5243,1914,5022,REJECT,,,0,,,"2022-08-03 00:00:00","03.08.2022 года получили обратную связь по CV и чек-листу аналитиков от BSS: ""Готовы рассматривать системных аналитиков уровня Senior и выше"".",,1,1,,0,,,,12,
5244,2367,5022,CANCEL,5,"2022-07-21",0,,,"2022-07-26 13:26:07",Заказчик закрыл позицию - снимаю кандидата с подготовки.,,1,1,,0,,,,,
5245,2737,5022,REJECT,,,0,,,"2022-07-18 21:00:00",Нет опыта работы в банковской сфере - основное требование заказчика - снимаю кандидата с деманда.,,1,1,,0,,,,6,
5246,3159,5022,CANCEL,,,0,,,"2022-07-18 21:00:00",Валитов Владислав - перенесен на другой деманд клиента.,,1,1,,0,,,,12,
5247,3477,5022,CANCEL,4,"2022-07-19",0,,,"2022-07-27 14:57:58","27.07.2022
- System Analyst - Винокуров Андрей - заказчик рассмотрел CV кандидата, прикинул снова бюджет и решил пока не брать в команду, а попробовать закрыть позицию штатными сотрудниками в течение августа 2022. Если не удастся закрыть позицию, то попробуют согласовать дополнительный бюджет на аутстафф специалиста.
Деманд пока что закрываем, а кандидата отпускаем далее.",,1,1,,0,,,,,
5248,3494,5022,REJECT,,,0,,,"2022-07-21 21:00:00","Валитов Владислав (Альфа-банк РФ): отказ банка по CV: "" руководитель не увидел опыт в инвест.бизнесе"".",,1,1,1072,0,,,,12,
5249,3499,5022,CANCEL,,,0,,,"2022-07-29 00:00:00",Валитов снят с деманда. Просрочка 10 дней. Нет полного описания. Нет ясности по клиенту.,,1,1,,0,,,,12,
5250,3506,169,CANCEL,,,0,,,"2022-07-18 21:00:00",Staffing mistake - another candidate will be provided,,1,1,,0,,,,12,
5251,3506,12488,REJECT,,,0,,,"2022-07-25 21:00:00","Don't like the reasons why he decided to leave his current project.
They want candidate to be more flexible between personal and business goals",,1,1,,1,,,,12,
5252,3553,3294,CANCEL,,,0,,,"2022-07-19 21:00:00",В приоритете Черноок остальные кандидаты идут как план B.,,1,1,,0,,,,12,
5253,2743,682,CANCEL,,,0,,,"2022-08-02 00:00:00",кувшинников - увольнение______________________________,,1,1,,1,,,,12,
5254,2743,7623,CANCEL,,,0,,,"2022-07-24 21:00:00",Царапкин Артем - кандидат онбордится на другой проект.,,1,1,,0,,,,12,
5255,3548,11188,REJECT,,,0,,,"2022-07-28 00:00:00",The Customer: I took some time to think about this and I came to the conclusion that I’d prefer to work with someone local (or at least with a similar time zone) for this role,,1,1,,0,,,,12,
5256,3017,13091,CANCEL,,,0,,,"2022-07-21 21:00:00",Кандидат не подходит по профилю под вакансию______,,1,1,,0,,,,12,
5257,3017,13124,CANCEL,,,0,,,"2022-07-21 21:00:00","Кандидат принял оффер другой компании, сообщил в КсР чате 22.07",,1,1,,0,,,,5,
5258,3520,10907,TERMINATED,24,"2022-07-21",0,,"2022-08-10","2022-07-21 10:38:00",Stop on project from: 2022-07-20,,1,1,,0,,,,,
5259,3025,7992,ASSIGNED,,,1,,,"2022-07-19 12:49:16",,,1,1,,1,,,,,
5260,3177,5022,CANCEL,13,"2022-07-22",0,,,"2022-08-02 06:51:29",МТС прислал обновленную потребность. Текущий деманд закрыт (своими силами или др вендором),,1,1,,0,,,,,
5261,2659,8904,REJECT,,,0,,,"2022-08-05 00:00:00","Фид (Шамшур, Core):
On interview, Olga has demonstrated strong knowledge of DB and EF, good knowledge related to c# .net and communicative skills. There is good experience in containerization and clouds but without deep understanding theoretical aspects of docker. The same for REST API: good experience but lack of theory. And no experience and knowledge in supporting multiple cultures. As result Olga has been considered as a possible candidate for Software Engineer position but not for Sr level.

По мидлоскому рейту не отдадим - покажем в EWB",,1,1,,0,,,,11,
5262,3553,6749,CANCEL,,,0,,,"2022-07-19 21:00:00",В приоритете Черноок остальные кандидаты идут как план B.,,1,1,,0,,,,12,
5263,3553,2588,CANCEL,13,"2022-07-28",0,,,"2022-07-26 09:02:06",Клиент пока пока поставил на паузу хайринг. Обещали вернуться посе хэндовера.,,1,1,,0,,,,,
5264,3550,4256,CANCEL,,,0,,,"2022-08-23 00:00:00",Demand communication error with 1C and sale. Create a new command https://crm.andersenlab.com/request-for-specialist/4361,,1,1,,0,,,,12,
5265,3515,8759,ASSIGNED,,,1,,,"2022-07-22 14:33:57",,,1,1,,0,,,,,
5266,985,12594,BOOKED,17,"2022-09-06",1,,"2022-08-29","2022-08-24 08:50:22",,,1,1,,0,,,,,
5267,3557,3838,ASSIGNED,,,1,,,"2022-07-27 15:35:08",,,1,1,,0,,,,,
5268,2712,173,CANCEL,,,0,,,"2022-08-17 00:00:00",нет потребности в кандидатах......................,,1,1,,1,,,,3,
5269,3551,1129,CANCEL,13,"2022-07-27",0,,,"2022-07-29 15:16:56","Заказчик закрыл потребность, информация в чате ""Цифроматика"" от 29.07.2022",,1,1,,0,,,,,
5270,2845,3731,CANCEL,,,0,,,"2022-07-19 21:00:00","Отказ. На МТС не рассматриваем.
Причина: негативный фидбек с текущего проекта: долго выполняет задачи, не проактивен (не задает вопросы, не эскалирует там, где не может справиться сам). На текущую позицию (замена Казакову) это критично, не рассматриваем.",,1,1,,0,,,,12,
5271,3350,6743,CANCEL,8,"2022-07-29",0,,,"2022-08-03 14:41:27",the client trimmed the budget and we dont accept low rates,,1,1,,0,,,,,
5272,3529,2086,CANCEL,,,0,,,"2022-07-24 21:00:00","Заказчик выбрал другого кандидата из деманда - Григорьева Руслана. Собеседование была назначено ранее, чем предложили Акашева Павла",,1,1,,0,,,,12,
5273,3026,7642,REJECT,,,0,,,"2022-07-25 21:00:00",отказ после собеседования с заказчиком - Владимир не походит на позицию разработчика. Недостаточный уровень компетенций и опыта.,,1,1,,0,,,,11,
5274,3026,6113,CANCEL,,,0,,,"2022-07-25 21:00:00",Гордеев Егор - продлили на текущем проекте........,,1,1,,1,,,,12,
5275,3339,4838,CANCEL,,,0,,,"2022-08-04 00:00:00",Литвин Вячеслав - онбордится на другом проекте....,,1,1,,0,,,,12,
5276,3561,5022,CANCEL,,,0,,,"2022-08-08 00:00:00",Валитов Владислав - онбордится на другом проекте..,,1,1,,0,,,,12,
5277,3561,2605,CANCEL,,,0,,,"2022-07-20 21:00:00",Винокуров Андрей - перераспределен на другой деманд клиента.,,1,1,,0,,,,12,
5278,3561,7734,CANCEL,,,0,,,"2022-07-20 21:00:00",Малышкин Егор - перераспределен на другой деманд клиента.,,1,1,,0,,,,12,
5279,3560,5022,CANCEL,,,0,,,"2022-07-20 21:00:00",Валитов Владислав - перераспределен на другой деманд клиента.,,1,1,,0,,,,12,
5280,3560,7734,CANCEL,,,0,,,"2022-07-21 21:00:00",Малышкин Егор - онбордится на другом проекте......,,1,1,,0,,,,4,
5281,3560,2605,CANCEL,,,0,,,"2022-08-05 00:00:00","За перенос due date по кандидату, Винокуров снимается с деманда",,1,1,,1,,,,12,
5282,3043,2482,CANCEL,,,0,,,"2022-07-18 21:00:00","Тимур Аблялимов PHP, наш - пообщалась с кандидатом еще 12.07 и отказалась от него. Опыт с Симофни 3 года назад и то пару месяцев, понимание экосистемы слабое, практики практически нет. Подготовка таких специалистов прогонами не помогает - практика и статистика фэйлов на собесах по причине слабого знания Симфони тому доказательство. Нам не подойдет. Более того, на РФ проект хочет рассматриваться в самую последнюю очередь, так как сильное желание остаться в Андерсен и работать на зарубежных проектах. Cancel с указанием причины проставляю.",,1,1,,0,,,,12,
5283,3341,2482,REJECT,,,0,,,"2022-07-21 21:00:00","Кандидат смотрит на зарубежные проекты, планирует переезд в сентябре, сдал английский на B1, нас не рассматривает.",,1,1,,1,,,,12,
5284,3037,7624,CANCEL,,,0,,,"2022-07-26 21:00:00","Барьяш Андрей - отменяем, тк пока непонятно с российским паспортом + в приоритете другой кандидат",,1,1,,0,,,,12,
5285,2680,13497,CANCEL,,,0,,,"2022-07-19 21:00:00","Арина приняла другой оффер, поэтому отказ , менять решение не будет",,1,1,,0,,,,4,
5286,3099,3985,REJECT,,,0,,,"2022-07-28 00:00:00","both Vitaliy and Nick are not applicable for the position of Senior Java Back-end Developer for us, they more look like an intermediate or medium developer, or they are not the seniority level which we are looking for, 

after a discussion today with our team, we accept only Ivan, and we focus on the DevOps and IT Architect Interviews",,1,1,,0,,8387,,6,
5287,3559,10114,CANCEL,,,0,,,"2022-07-24 21:00:00",Беленьков - отказ от кандидата из-за недостаточного уровня английского,,1,1,,1,,,,12,
5288,2659,13269,CANCEL,,,0,,,"2022-08-10 00:00:00","Konrad Szalek прошел успешно собес в другую команду, соответственно перестаффлен на верный деманд",,1,1,,0,,,,12,
5289,3571,7775,CANCEL,7,"2022-07-21",0,,,"2022-07-21 15:27:21","Заказчик закрыл позицию, запрос на данного специалиста не актуален",,1,1,,0,,8373,,,
5290,2920,4284,CANCEL,,,0,,,"2022-08-02 00:00:00",Due to the lack of budget and time position is closed.,,1,1,,1,,,,3,
5291,3479,32,CANCEL,4,"2022-07-21",0,,,"2022-07-21 10:08:27","Заказчик остановил подбор по данной позиции, уже есть кандидаты в финале.",,1,1,,0,,,,,
